,image,final_labels,labels
54801,../images/nandu_s_000021.png,,2
18575,../images/puppy_s_000544.png,,5
38564,../images/japanese_spaniel_s_000849.png,,5
13666,../images/barge_s_000147.png,,8
25916,../images/lipizzan_s_001889.png,,7
15932,../images/dawn_horse_s_000669.png,,7
15460,../images/station_wagon_s_000542.png,,1
29599,../images/stealth_bomber_s_001326.png,,0
7918,../images/bufo_bufo_s_000748.png,,6
45187,../images/estate_car_s_001060.png,,1
2860,../images/rhea_americana_s_000288.png,,2
6566,../images/texas_toad_s_000052.png,,6
10322,../images/tabby_s_000720.png,,3
68991,../images/flounder_s_002452.png,32.0,11
72804,../images/poppy_s_002520.png,62.0,12
8853,../images/dive_bomber_s_000808.png,,0
8621,../images/pekinese_s_002391.png,,5
8326,../images/domestic_dog_s_001156.png,,5
42120,../images/elephant_bird_s_000837.png,,2
1611,../images/police_cruiser_s_001024.png,,1
16937,../images/automobile_s_002575.png,,1
45109,../images/cassowary_s_000259.png,,2
18241,../images/bird_s_002198.png,,2
16158,../images/convertible_s_002686.png,,1
38073,../images/stallion_s_000598.png,,7
9482,../images/toad_s_001256.png,,6
62588,../images/bosc_s_000883.png,57.0,24
3690,../images/odocoileus_hemionus_s_000654.png,,4
68379,../images/infant_s_000574.png,2.0,24
48319,../images/mongrel_s_000218.png,,5
3540,../images/deer_s_000231.png,,4
26363,../images/maltese_dog_s_000907.png,,5
69931,../images/poppy_s_001063.png,62.0,12
45864,../images/wagtail_s_000771.png,,2
17744,../images/bufo_calamita_s_000772.png,,6
12777,../images/airliner_s_001653.png,,0
16787,../images/domestic_cat_s_002121.png,,3
749,../images/trailer_truck_s_000099.png,,9
38630,../images/compact_car_s_002317.png,,1
55675,../images/lippizaner_s_001094.png,,7
17802,../images/wagon_s_001516.png,,1
11172,../images/tractor_trailer_s_000150.png,,9
53065,../images/house_cat_s_000736.png,,3
44140,../images/bird_s_001956.png,,2
71141,../images/pear_s_001969.png,57.0,24
25485,../images/dawn_horse_s_001520.png,,7
30508,../images/pleasure_boat_s_001804.png,,8
60335,../images/carassius_auratus_s_000647.png,1.0,11
54447,../images/seaplane_s_000304.png,,0
4675,../images/dump_truck_s_000476.png,,9
54345,../images/green_frog_s_000242.png,,6
40637,../images/mesohippus_s_000268.png,,7
2027,../images/jumbojet_s_000664.png,,0
10558,../images/house_cat_s_001766.png,,3
70805,../images/black_woman_s_001173.png,98.0,24
23533,../images/convertible_s_001273.png,,1
72147,../images/sunflower_s_002146.png,82.0,12
60403,../images/cain_s_000450.png,46.0,24
52581,../images/roe_deer_s_000561.png,,4
40262,../images/arabian_s_002131.png,,7
35365,../images/pleasure_boat_s_000697.png,,8
73719,../images/mako_shark_s_001530.png,73.0,11
17663,../images/natterjack_s_000693.png,,6
7154,../images/japanese_deer_s_000318.png,,4
43414,../images/pickerel_frog_s_000548.png,,6
46897,../images/airbus_s_000290.png,,0
65060,../images/salix_alba_s_000147.png,96.0,27
24305,../images/tabby_s_000736.png,,3
48532,../images/bufo_viridis_s_000237.png,,6
1723,../images/felis_domesticus_s_000600.png,,3
38155,../images/quarter_horse_s_000229.png,,7
33501,../images/mule_deer_s_000103.png,,4
70640,../images/oak_tree_s_001304.png,52.0,27
63623,../images/morel_s_000233.png,51.0,24
41041,../images/banana_boat_s_000990.png,,8
3281,../images/cassowary_s_001955.png,,2
9651,../images/cabin_cruiser_s_001440.png,,8
28729,../images/fallow_deer_s_000574.png,,4
8422,../images/true_cat_s_000032.png,,3
40653,../images/leopard_frog_s_000009.png,,6
1383,../images/oil_tanker_s_001700.png,,8
30030,../images/saddle_horse_s_001723.png,,7
43749,../images/tabby_cat_s_002215.png,,3
70588,../images/flatfish_s_000656.png,32.0,11
6897,../images/mule_deer_s_000952.png,,4
10866,../images/rhea_s_000034.png,,2
18933,../images/tugboat_s_000079.png,,8
38006,../images/tabby_cat_s_001745.png,,3
32554,../images/canis_familiaris_s_000202.png,,5
70591,../images/sweet_pepper_s_000261.png,83.0,24
974,../images/jumbo_jet_s_001476.png,,0
40217,../images/bird_s_000659.png,,2
35395,../images/american_elk_s_000031.png,,4
45166,../images/dive_bomber_s_000626.png,,0
45464,../images/fire_truck_s_000948.png,,9
51467,../images/estate_car_s_000486.png,,1
27802,../images/car_s_001680.png,,1
15188,../images/trailer_truck_s_000050.png,,9
68033,../images/yellowtail_flounder_s_000047.png,32.0,11
74202,../images/dwarf_tulip_s_000105.png,92.0,12
71120,../images/poppy_s_000914.png,62.0,12
1947,../images/truck_s_002075.png,,9
40571,../images/motorboat_s_001383.png,,8
64417,../images/man_s_000052.png,46.0,24
5535,../images/bird_s_001255.png,,2
64802,../images/mushroom_s_000567.png,51.0,24
48616,../images/red_deer_s_001523.png,,4
30100,../images/true_frog_s_000239.png,,6
35270,../images/green_frog_s_000524.png,,6
42728,../images/chihuahua_s_000956.png,,5
2571,../images/midwife_toad_s_000181.png,,6
46004,../images/trucking_rig_s_000159.png,,9
29001,../images/felis_catus_s_001625.png,,3
22942,../images/gelding_s_000712.png,,7
40008,../images/cruiser_s_000163.png,,8
71103,../images/verpa_s_001136.png,51.0,24
41345,../images/airliner_s_000272.png,,0
69389,../images/young_lady_s_001117.png,35.0,24
64085,../images/sweet_pepper_s_001441.png,83.0,24
2949,../images/attack_aircraft_s_001385.png,,0
9109,../images/abandoned_ship_s_000945.png,,8
21082,../images/arabian_s_002380.png,,7
48333,../images/banana_boat_s_001063.png,,8
57897,../images/ostrich_s_000027.png,,2
49994,../images/stealth_fighter_s_000075.png,,0
61341,../images/feather_palm_s_000817.png,56.0,27
64532,../images/baby_s_000930.png,2.0,24
44144,../images/tabby_cat_s_000701.png,,3
4401,../images/arabian_s_001016.png,,7
52363,../images/elephant_bird_s_000686.png,,2
70306,../images/white_woman_s_000023.png,98.0,24
34790,../images/mongrel_s_002661.png,,5
42580,../images/blenheim_spaniel_s_000813.png,,5
9098,../images/bufo_viridis_s_000936.png,,6
8369,../images/gelding_s_001508.png,,7
20572,../images/accentor_s_000981.png,,2
36421,../images/pekingese_s_000595.png,,5
37658,../images/arabian_s_000791.png,,7
34576,../images/ship_s_002179.png,,8
57249,../images/trucking_rig_s_001599.png,,9
16142,../images/aerial_ladder_truck_s_001281.png,,9
9709,../images/barking_frog_s_000598.png,,6
19843,../images/supertanker_s_001465.png,,8
71408,../images/stingray_s_001501.png,67.0,11
26891,../images/wagtail_s_000638.png,,2
20696,../images/prunella_modularis_s_000161.png,,2
20298,../images/pilot_boat_s_001012.png,,8
26334,../images/pleasure_boat_s_001448.png,,8
32505,../images/stealth_fighter_s_001838.png,,0
8338,../images/capreolus_capreolus_s_000870.png,,4
22266,../images/green_frog_s_000047.png,,6
1279,../images/garbage_truck_s_000429.png,,9
16900,../images/sparrow_s_000394.png,,2
5368,../images/lippizan_s_000011.png,,7
16439,../images/wagtail_s_001698.png,,2
37207,../images/container_ship_s_000140.png,,8
12479,../images/quarter_horse_s_000809.png,,7
69836,../images/golden_delicious_s_000881.png,0.0,24
5109,../images/bufo_bufo_s_000579.png,,6
5210,../images/seaplane_s_000527.png,,0
1787,../images/alauda_arvensis_s_000086.png,,2
47818,../images/guard_boat_s_000454.png,,8
64847,../images/orchid_s_000046.png,54.0,12
21056,../images/wagon_s_000685.png,,1
46743,../images/texas_toad_s_000190.png,,6
57273,../images/fallow_deer_s_000969.png,,4
14642,../images/supertanker_s_000030.png,,8
66714,../images/mushroom_s_002369.png,51.0,24
51007,../images/racing_boat_s_000146.png,,8
35603,../images/airbus_s_001434.png,,0
32682,../images/alley_cat_s_002738.png,,3
48889,../images/elk_s_001853.png,,4
16572,../images/racing_boat_s_000488.png,,8
15139,../images/cassowary_s_001553.png,,2
15669,../images/station_wagon_s_001884.png,,1
23165,../images/wagtail_s_000016.png,,2
25036,../images/articulated_lorry_s_000575.png,,9
9065,../images/trucking_rig_s_000433.png,,9
69332,../images/young_lady_s_001248.png,35.0,24
60000,../images/mushroom_s_001755.png,51.0,24
47505,../images/pekinese_s_000933.png,,5
56481,../images/fighter_aircraft_s_001751.png,,0
35465,../images/motorcar_s_001187.png,,1
61937,../images/navel_orange_s_000262.png,53.0,24
42476,../images/dive_bomber_s_000496.png,,0
22983,../images/car_s_000120.png,,1
69934,../images/trout_s_001806.png,91.0,11
39279,../images/station_wagon_s_002118.png,,1
61026,../images/baby_s_000163.png,2.0,24
8247,../images/mule_deer_s_000263.png,,4
43333,../images/wrecker_s_001310.png,,9
42941,../images/tipper_s_000709.png,,9
34130,../images/cassowary_s_001679.png,,2
34892,../images/dredger_s_000801.png,,8
41177,../images/rana_temporaria_s_001805.png,,6
66228,../images/black_woman_s_000738.png,98.0,24
27552,../images/attack_aircraft_s_001787.png,,0
11488,../images/banana_boat_s_000908.png,,8
66406,../images/orchid_s_000663.png,54.0,12
14061,../images/convertible_s_000310.png,,1
69483,../images/mushroom_s_001392.png,51.0,24
70957,../images/boy_s_002005.png,11.0,24
50057,../images/buckskin_s_000049.png,,7
23140,../images/broodmare_s_000347.png,,7
28993,../images/spring_frog_s_000560.png,,6
74668,../images/willow_tree_s_000026.png,96.0,27
70025,../images/rosebush_s_001149.png,70.0,12
8806,../images/stealth_fighter_s_001808.png,,0
33934,../images/jetliner_s_001426.png,,0
12100,../images/motorcar_s_001426.png,,1
27809,../images/automobile_s_000029.png,,1
34524,../images/puppy_s_002405.png,,5
43116,../images/dromaius_novaehollandiae_s_000385.png,,2
55174,../images/bufo_americanus_s_000132.png,,6
36240,../images/felis_catus_s_000128.png,,3
66328,../images/trout_s_002471.png,91.0,11
30807,../images/hospital_ship_s_000073.png,,8
10276,../images/convertible_s_000276.png,,1
30557,../images/container_ship_s_001816.png,,8
14910,../images/broodmare_s_000916.png,,7
19773,../images/coupe_s_001705.png,,1
17392,../images/dog_s_001105.png,,5
4551,../images/speedboat_s_002286.png,,8
14332,../images/tractor_trailer_s_000709.png,,9
40859,../images/dawn_horse_s_001446.png,,7
55484,../images/truck_s_002311.png,,9
44651,../images/truck_s_000055.png,,9
72476,../images/boy_s_000193.png,11.0,24
17778,../images/japanese_spaniel_s_000713.png,,5
3139,../images/grass_frog_s_000615.png,,6
62611,../images/palm_tree_s_000276.png,56.0,27
24520,../images/car_s_000241.png,,1
30597,../images/dive_bomber_s_000433.png,,0
49780,../images/trucking_rig_s_001626.png,,9
48606,../images/moving_van_s_000502.png,,9
35619,../images/pleasure_boat_s_001786.png,,8
54991,../images/jumbojet_s_000188.png,,0
74450,../images/tulip_s_001419.png,92.0,12
20554,../images/motorcar_s_001124.png,,1
534,../images/maltese_s_001867.png,,5
35463,../images/tabby_s_001697.png,,3
54899,../images/wagtail_s_000686.png,,2
40667,../images/powerboat_s_001374.png,,8
581,../images/capreolus_capreolus_s_001169.png,,4
73065,../images/oak_tree_s_002278.png,52.0,27
47357,../images/maltese_s_000215.png,,5
50047,../images/tractor_trailer_s_000750.png,,9
73833,../images/bell_pepper_s_000008.png,83.0,24
11913,../images/stealth_bomber_s_001375.png,,0
31308,../images/honey_eater_s_000365.png,,2
35662,../images/biplane_s_000357.png,,0
23566,../images/fighter_s_000280.png,,0
72475,../images/mackerel_shark_s_000259.png,73.0,11
53321,../images/stealth_bomber_s_001176.png,,0
58357,../images/stealth_fighter_s_000873.png,,0
24870,../images/texas_toad_s_000756.png,,6
60273,../images/pinyon_s_001181.png,59.0,27
18303,../images/automobile_s_002360.png,,1
16543,../images/beach_wagon_s_000494.png,,1
37256,../images/rana_catesbeiana_s_000691.png,,6
66065,../images/poppy_s_000109.png,62.0,12
10661,../images/red_deer_s_000109.png,,4
72503,../images/bachelor_girl_s_000594.png,98.0,24
24163,../images/airbus_s_001768.png,,0
29466,../images/roe_deer_s_000525.png,,4
38215,../images/tabby_cat_s_002555.png,,3
25949,../images/mule_deer_s_002192.png,,4
74148,../images/eagle_ray_s_000050.png,67.0,11
65880,../images/poppy_s_002660.png,62.0,12
5623,../images/attack_aircraft_s_001168.png,,0
60343,../images/trout_s_000838.png,91.0,11
67489,../images/acer_saccharinum_s_001359.png,47.0,27
22282,../images/bufo_viridis_s_000068.png,,6
42736,../images/cat_s_002189.png,,3
62359,../images/navel_orange_s_000359.png,53.0,24
50997,../images/auto_s_001392.png,,1
35533,../images/camion_s_001498.png,,9
71560,../images/rose_s_000826.png,70.0,12
4289,../images/aerial_ladder_truck_s_001250.png,,9
37651,../images/stallion_s_001978.png,,7
71558,../images/mako_shark_s_000872.png,73.0,11
38187,../images/fighter_aircraft_s_001082.png,,0
39277,../images/shooting_brake_s_001109.png,,1
29531,../images/wagtail_s_001353.png,,2
24799,../images/american_elk_s_000050.png,,4
68703,../images/willow_tree_s_000136.png,96.0,27
28638,../images/dawn_horse_s_001171.png,,7
27998,../images/prancer_s_000418.png,,7
51535,../images/alces_alces_s_000012.png,,4
411,../images/bird_s_001357.png,,2
73443,../images/oak_tree_s_001427.png,52.0,27
50345,../images/domestic_dog_s_001469.png,,5
12696,../images/maltese_s_000696.png,,5
13481,../images/sea_boat_s_000743.png,,8
21989,../images/western_toad_s_000214.png,,6
44055,../images/bufo_s_001815.png,,6
19505,../images/delivery_truck_s_001461.png,,9
47690,../images/dump_truck_s_001105.png,,9
65699,../images/poppy_s_000003.png,62.0,12
39823,../images/leopard_frog_s_001853.png,,6
16492,../images/cervus_elaphus_s_000605.png,,4
6093,../images/frog_s_000095.png,,6
46339,../images/deer_s_000562.png,,4
59689,../images/truck_s_000969.png,,9
4171,../images/estate_car_s_000553.png,,1
74458,../images/tulip_s_001393.png,92.0,12
26965,../images/tabby_cat_s_000634.png,,3
52403,../images/woodland_caribou_s_000178.png,,4
25334,../images/tennessee_walking_horse_s_000720.png,,7
29763,../images/convertible_s_002060.png,,1
43942,../images/camion_s_000841.png,,9
38938,../images/male_horse_s_000534.png,,7
24594,../images/american_elk_s_000413.png,,4
66317,../images/shark_s_002297.png,73.0,11
23620,../images/cow_pony_s_001039.png,,7
37451,../images/maltese_s_000572.png,,5
52365,../images/studhorse_s_000165.png,,7
44234,../images/tabby_s_000614.png,,3
11680,../images/felis_domesticus_s_000471.png,,3
1965,../images/tabby_cat_s_000329.png,,3
74400,../images/trout_s_000212.png,91.0,11
47598,../images/saddle_horse_s_001288.png,,7
40539,../images/broodmare_s_001614.png,,7
63562,../images/goldfish_s_001251.png,1.0,11
14077,../images/delivery_truck_s_001583.png,,9
35929,../images/fighter_aircraft_s_001143.png,,0
56826,../images/bufo_viridis_s_001156.png,,6
47192,../images/toy_spaniel_s_000398.png,,5
41010,../images/coupe_s_002242.png,,1
35003,../images/dawn_horse_s_001974.png,,7
6565,../images/tank_ship_s_000358.png,,8
69183,../images/oak_tree_s_000398.png,52.0,27
30562,../images/stud_mare_s_001042.png,,7
16491,../images/tipper_s_002115.png,,9
67277,../images/black_woman_s_000291.png,98.0,24
56970,../images/biplane_s_002073.png,,0
52483,../images/cassowary_s_001456.png,,2
3332,../images/jetliner_s_000911.png,,0
5833,../images/southwestern_toad_s_000090.png,,6
24184,../images/bufo_bufo_s_002284.png,,6
38231,../images/compact_car_s_001108.png,,1
69049,../images/northern_spy_s_000156.png,0.0,24
4182,../images/rangifer_tarandus_s_000569.png,,4
70436,../images/porbeagle_s_000589.png,73.0,11
52252,../images/cat_s_000830.png,,3
70459,../images/flounder_s_002273.png,32.0,11
3299,../images/songbird_s_001227.png,,2
4673,../images/fighter_s_000567.png,,0
25446,../images/accentor_s_000963.png,,2
54593,../images/puppy_s_000654.png,,5
59418,../images/police_boat_s_000414.png,,8
39923,../images/dog_s_001094.png,,5
10194,../images/pekingese_s_000508.png,,5
18657,../images/biplane_s_000307.png,,0
41417,../images/red_deer_s_002286.png,,4
59952,../images/domestic_dog_s_000354.png,,5
1690,../images/leopard_frog_s_000203.png,,6
13860,../images/biplane_s_002029.png,,0
23419,../images/twinjet_s_000315.png,,0
14331,../images/puppy_s_000030.png,,5
4618,../images/trucking_rig_s_001429.png,,9
26075,../images/bufo_marinus_s_001371.png,,6
54528,../images/peke_s_000101.png,,5
11053,../images/appaloosa_s_000039.png,,7
4889,../images/camion_s_000044.png,,9
25651,../images/biplane_s_000657.png,,0
52975,../images/garbage_truck_s_001400.png,,9
28933,../images/honey_eater_s_000841.png,,2
68445,../images/shark_s_001107.png,73.0,11
53611,../images/motorcar_s_000233.png,,1
17798,../images/articulated_lorry_s_000501.png,,9
58434,../images/dump_truck_s_001698.png,,9
28215,../images/camion_s_000503.png,,9
27220,../images/fallow_deer_s_001087.png,,4
24035,../images/rangifer_caribou_s_000138.png,,4
63386,../images/pinyon_s_000140.png,59.0,27
16714,../images/cat_s_000800.png,,3
67576,../images/rainbow_trout_s_000192.png,91.0,11
53826,../images/automobile_s_000627.png,,1
36279,../images/airliner_s_000144.png,,0
57551,../images/american_toad_s_000402.png,,6
39710,../images/western_toad_s_000326.png,,6
41194,../images/passerine_s_000173.png,,2
72090,../images/woman_s_000213.png,98.0,24
262,../images/convertible_s_000408.png,,1
66116,../images/bartlett_pear_s_000084.png,57.0,24
71259,../images/pinyon_s_000190.png,59.0,27
71718,../images/sugar_maple_s_001202.png,47.0,27
70597,../images/quercus_shumardii_s_000022.png,52.0,27
26347,../images/tipper_truck_s_000848.png,,9
44873,../images/trailer_truck_s_000831.png,,9
13516,../images/gelding_s_002059.png,,7
23772,../images/cat_s_002320.png,,3
3286,../images/felis_catus_s_000267.png,,3
19343,../images/bird_s_000070.png,,2
39026,../images/jumbojet_s_001257.png,,0
35579,../images/delivery_van_s_000101.png,,9
11289,../images/cavalry_horse_s_000902.png,,7
17177,../images/broodmare_s_000807.png,,7
63423,../images/black_woman_s_000959.png,98.0,24
44843,../images/riding_horse_s_000048.png,,7
24227,../images/male_horse_s_000380.png,,7
71229,../images/poppy_s_002408.png,62.0,12
54982,../images/felis_catus_s_001344.png,,3
15793,../images/domestic_cat_s_001338.png,,3
2385,../images/elk_s_000966.png,,4
66410,../images/bartlett_s_001148.png,57.0,24
62637,../images/anjou_s_000404.png,57.0,24
18969,../images/tabby_cat_s_002544.png,,3
31143,../images/american_elk_s_000549.png,,4
