,image,final_labels,labels
40461,../images/stud_mare_s_000430.png,,7
135,../images/cargo_ship_s_001063.png,,8
47133,../images/cassowary_s_000668.png,,2
67768,../images/mushroom_s_000653.png,51.0,24
73282,../images/male_child_s_001185.png,11.0,24
51843,../images/tank_ship_s_001011.png,,8
20542,../images/pekingese_s_002010.png,,5
12967,../images/biplane_s_000846.png,,0
69207,../images/eagle_ray_s_000234.png,67.0,11
74597,../images/tulip_s_001434.png,92.0,12
3679,../images/felis_catus_s_000226.png,,3
26402,../images/boat_s_002019.png,,8
24271,../images/powerboat_s_000181.png,,8
13777,../images/cock_s_000353.png,,2
32011,../images/car_s_001580.png,,1
72567,../images/plaice_s_001508.png,32.0,11
17335,../images/boat_s_002147.png,,8
37380,../images/rana_clamitans_s_000194.png,,6
25509,../images/tabby_s_000900.png,,3
17139,../images/dump_truck_s_001293.png,,9
34396,../images/dunnock_s_001096.png,,2
29867,../images/ladder_truck_s_001718.png,,9
45888,../images/quarter_horse_s_002241.png,,7
69064,../images/bartlett_pear_s_000243.png,57.0,24
22899,../images/convertible_s_000207.png,,1
3147,../images/lipizzan_s_002100.png,,7
35450,../images/mule_deer_s_002092.png,,4
68151,../images/shark_s_001000.png,73.0,11
22000,../images/cabin_cruiser_s_001783.png,,8
57031,../images/airliner_s_002307.png,,0
64551,../images/stingray_s_002488.png,67.0,11
42566,../images/airliner_s_000372.png,,0
17785,../images/tabby_cat_s_000143.png,,3
16006,../images/beach_wagon_s_000725.png,,1
25598,../images/lipizzan_s_001620.png,,7
5152,../images/pekinese_s_001270.png,,5
7899,../images/southwestern_toad_s_000302.png,,6
56033,../images/dromaius_novaehollandiae_s_000413.png,,2
37898,../images/arabian_s_000464.png,,7
26259,../images/lippizaner_s_000982.png,,7
14584,../images/fawn_s_001548.png,,4
4777,../images/skylark_s_000149.png,,2
45414,../images/struthio_camelus_s_000541.png,,2
44541,../images/car_s_000570.png,,1
16441,../images/prunella_modularis_s_000292.png,,2
31967,../images/dawn_horse_s_002091.png,,7
43545,../images/ostrich_s_000535.png,,2
61645,../images/female_child_s_000262.png,35.0,24
67282,../images/sweet_pepper_s_000662.png,83.0,24
11120,../images/tabby_s_000378.png,,3
5379,../images/maltese_dog_s_001519.png,,5
60485,../images/adam_s_001001.png,46.0,24
6817,../images/oil_tanker_s_001475.png,,8
14392,../images/bullfrog_s_001302.png,,6
17104,../images/tabby_cat_s_001130.png,,3
72854,../images/pinon_s_000186.png,59.0,27
50385,../images/speedboat_s_001877.png,,8
32670,../images/biplane_s_000964.png,,0
57397,../images/odocoileus_hemionus_s_000079.png,,4
21258,../images/pekingese_s_000564.png,,5
28145,../images/tennessee_walker_s_001562.png,,7
24707,../images/felis_catus_s_000699.png,,3
43518,../images/wagon_s_002279.png,,1
22535,../images/ostrich_s_001367.png,,2
66810,../images/live_oak_s_000063.png,52.0,27
72705,../images/dasyatis_centroura_s_000035.png,67.0,11
45105,../images/estate_car_s_000613.png,,1
45732,../images/tabby_s_000573.png,,3
36937,../images/alces_alces_s_001019.png,,4
12571,../images/mongrel_s_002153.png,,5
73332,../images/morchella_esculenta_s_000033.png,51.0,24
44290,../images/domestic_dog_s_000005.png,,5
70109,../images/valencia_orange_s_000034.png,53.0,24
48689,../images/mule_deer_s_002338.png,,4
52286,../images/tabby_s_001226.png,,3
13348,../images/amphibious_aircraft_s_001412.png,,0
24945,../images/freighter_s_002206.png,,8
44198,../images/convertible_s_002489.png,,1
9883,../images/cargo_ship_s_000650.png,,8
70844,../images/infant_s_000768.png,2.0,24
59144,../images/jumbo_jet_s_000171.png,,0
56436,../images/attack_aircraft_s_001467.png,,0
60415,../images/stingray_s_001457.png,67.0,11
12826,../images/mule_deer_s_000457.png,,4
60897,../images/pine_s_001000.png,59.0,27
16457,../images/lightship_s_001052.png,,8
20650,../images/cabin_cruiser_s_001743.png,,8
39377,../images/brocket_s_000802.png,,4
20269,../images/tomcat_s_001407.png,,3
9764,../images/green_frog_s_001090.png,,6
1007,../images/fawn_s_000265.png,,4
12281,../images/blenheim_spaniel_s_001106.png,,5
22646,../images/barren_ground_caribou_s_000273.png,,4
71943,../images/bartlett_pear_s_000433.png,57.0,24
41705,../images/cat_s_000625.png,,3
51349,../images/supertanker_s_000749.png,,8
71760,../images/salix_purpurea_s_000052.png,96.0,27
49414,../images/roe_deer_s_000683.png,,4
65735,../images/infant_s_001620.png,2.0,24
41200,../images/stealth_bomber_s_000110.png,,0
56732,../images/cat_s_000543.png,,3
69677,../images/adam_s_002267.png,46.0,24
70009,../images/pine_tree_s_001799.png,59.0,27
42031,../images/automobile_s_001740.png,,1
10168,../images/compact_car_s_002133.png,,1
50872,../images/deer_s_000947.png,,4
23247,../images/caribou_s_000012.png,,4
19220,../images/wagtail_s_000974.png,,2
17987,../images/articulated_lorry_s_000741.png,,9
38785,../images/station_wagon_s_000938.png,,1
74209,../images/carassius_auratus_s_000723.png,1.0,11
41931,../images/mule_deer_s_002494.png,,4
51652,../images/stealth_bomber_s_002320.png,,0
55265,../images/lark_s_001440.png,,2
23271,../images/garbage_truck_s_001073.png,,9
52013,../images/leopard_frog_s_000790.png,,6
47372,../images/broodmare_s_000674.png,,7
63442,../images/pine_s_001589.png,59.0,27
50203,../images/arabian_s_001827.png,,7
5765,../images/jetliner_s_001877.png,,0
46216,../images/prunella_modularis_s_000077.png,,2
59143,../images/truck_s_002316.png,,9
33091,../images/bufo_debilis_s_000003.png,,6
30267,../images/jetliner_s_000936.png,,0
66343,../images/citrus_aurantium_s_000336.png,53.0,24
38200,../images/tabby_cat_s_000850.png,,3
21109,../images/lippizan_s_000679.png,,7
1555,../images/tabby_cat_s_000574.png,,3
2483,../images/ship_s_001366.png,,8
15182,../images/ostrich_s_001161.png,,2
50961,../images/automobile_s_001096.png,,1
12717,../images/mule_deer_s_000033.png,,4
5902,../images/roe_deer_s_000480.png,,4
52048,../images/container_ship_s_000281.png,,8
63944,../images/sweet_orange_s_000112.png,53.0,24
17164,../images/felis_domesticus_s_000614.png,,3
67618,../images/baby_s_002320.png,2.0,24
69578,../images/baby_s_000116.png,2.0,24
39532,../images/coupe_s_000205.png,,1
18991,../images/scow_s_000261.png,,8
17677,../images/stealth_bomber_s_000966.png,,0
43290,../images/police_cruiser_s_000907.png,,1
17231,../images/frog_s_001976.png,,6
3979,../images/propeller_plane_s_000314.png,,0
44886,../images/convertible_s_001639.png,,1
64977,../images/male_child_s_000952.png,11.0,24
25010,../images/camion_s_000018.png,,9
11947,../images/dog_s_001628.png,,5
56862,../images/toy_dog_s_000794.png,,5
18434,../images/woodland_caribou_s_000002.png,,4
16018,../images/true_cat_s_001308.png,,3
29015,../images/tabby_cat_s_000964.png,,3
53212,../images/green_frog_s_001711.png,,6
10822,../images/ferry_s_000146.png,,8
17667,../images/cervus_elaphus_s_000073.png,,4
36169,../images/flying_bird_s_001061.png,,2
38692,../images/blenheim_spaniel_s_000928.png,,5
55310,../images/twinjet_s_001208.png,,0
426,../images/lapdog_s_000227.png,,5
20870,../images/fallow_deer_s_000223.png,,4
23167,../images/appaloosa_s_002142.png,,7
72490,../images/shark_s_001716.png,73.0,11
71400,../images/acer_saccharinum_s_001597.png,47.0,27
30163,../images/quarter_horse_s_001627.png,,7
61017,../images/male_child_s_000041.png,11.0,24
1384,../images/garbage_truck_s_001280.png,,9
30032,../images/male_horse_s_000367.png,,7
6655,../images/stallion_s_000099.png,,7
35196,../images/stealth_fighter_s_001819.png,,0
5836,../images/anthus_pratensis_s_000751.png,,2
23598,../images/compact_car_s_001072.png,,1
45629,../images/pekingese_s_000844.png,,5
54950,../images/cassowary_s_000117.png,,2
55907,../images/puppy_s_000430.png,,5
36763,../images/stealth_fighter_s_000012.png,,0
51552,../images/mouser_s_001189.png,,3
39336,../images/scow_s_001439.png,,8
66330,../images/valencia_orange_s_000005.png,53.0,24
30702,../images/tandem_trailer_s_001909.png,,9
35459,../images/mouser_s_000274.png,,3
60840,../images/abel_s_000113.png,46.0,24
30674,../images/moose_s_000677.png,,4
66135,../images/male_child_s_001089.png,11.0,24
21623,../images/dunnock_s_000397.png,,2
49365,../images/mule_deer_s_001890.png,,4
41449,../images/lipizzan_s_000165.png,,7
36168,../images/cervus_elaphus_s_001092.png,,4
48726,../images/ferry_s_000107.png,,8
44814,../images/toad_s_001660.png,,6
44751,../images/convertible_s_001096.png,,1
72384,../images/lemon_sole_s_000050.png,32.0,11
27516,../images/stealth_bomber_s_000869.png,,0
41492,../images/stud_mare_s_000606.png,,7
43774,../images/quarter_horse_s_000915.png,,7
34217,../images/fawn_s_000858.png,,4
9967,../images/muntjac_s_001377.png,,4
12610,../images/banana_boat_s_000756.png,,8
38102,../images/rhea_americana_s_000554.png,,2
60281,../images/poppy_s_002201.png,62.0,12
32341,../images/stealth_fighter_s_001494.png,,0
58570,../images/leptodactylus_pentadactylus_s_000180.png,,6
38042,../images/lippizaner_s_000934.png,,7
71998,../images/bartlett_pear_s_000124.png,57.0,24
73214,../images/eating_apple_s_000266.png,0.0,24
46468,../images/house_cat_s_002226.png,,3
61393,../images/palm_tree_s_001031.png,56.0,27
3759,../images/stag_s_001411.png,,4
32966,../images/pickerel_frog_s_000717.png,,6
13851,../images/pontoon_s_001289.png,,8
900,../images/ladder_truck_s_000044.png,,9
3443,../images/stealth_bomber_s_000283.png,,0
63554,../images/trout_s_002738.png,91.0,11
47924,../images/stallion_s_001275.png,,7
62482,../images/shark_s_000508.png,73.0,11
60587,../images/tulip_s_000227.png,92.0,12
41722,../images/toad_frog_s_000340.png,,6
10938,../images/green_frog_s_001215.png,,6
73312,../images/tulip_s_001058.png,92.0,12
9182,../images/tabby_s_001653.png,,3
71443,../images/baby_s_000415.png,2.0,24
37143,../images/accentor_s_001034.png,,2
50292,../images/american_toad_s_000714.png,,6
69620,../images/oak_tree_s_000348.png,52.0,27
72082,../images/shark_s_001098.png,73.0,11
60193,../images/bachelor_girl_s_000985.png,98.0,24
12968,../images/alces_alces_s_001499.png,,4
55728,../images/broodmare_s_000326.png,,7
40277,../images/fallow_deer_s_001437.png,,4
17029,../images/tailed_frog_s_000235.png,,6
11063,../images/guard_boat_s_000789.png,,8
62943,../images/white_woman_s_000361.png,98.0,24
52515,../images/ostrich_s_002449.png,,2
49708,../images/spadefoot_s_000160.png,,6
23079,../images/biplane_s_001533.png,,0
19009,../images/dive_bomber_s_000648.png,,0
4955,../images/boat_s_001567.png,,8
35065,../images/emu_s_000733.png,,2
5921,../images/toad_s_001863.png,,6
5271,../images/trucking_rig_s_000792.png,,9
70143,../images/mountain_rose_s_001232.png,70.0,12
24210,../images/ostrich_s_001969.png,,2
5470,../images/propeller_plane_s_001737.png,,0
35497,../images/pekingese_s_000153.png,,5
2564,../images/tabby_cat_s_001636.png,,3
64403,../images/flatfish_s_001829.png,32.0,11
65253,../images/man_s_000818.png,46.0,24
19471,../images/rangifer_tarandus_s_000325.png,,4
29345,../images/wagtail_s_001735.png,,2
24283,../images/puppy_s_000107.png,,5
27143,../images/motorcar_s_001138.png,,1
38180,../images/lipizzan_s_000832.png,,7
61740,../images/sunflower_s_002372.png,82.0,12
74460,../images/stingray_s_002406.png,67.0,11
34214,../images/semi_s_000021.png,,9
50131,../images/shooting_brake_s_000963.png,,1
29529,../images/tipper_s_001141.png,,9
31489,../images/cargo_ship_s_001521.png,,8
19301,../images/station_wagon_s_000667.png,,1
25152,../images/american_toad_s_001267.png,,6
41604,../images/struthio_camelus_s_001461.png,,2
59754,../images/dumper_s_002315.png,,9
23462,../images/jetliner_s_000378.png,,0
42902,../images/chihuahua_s_000593.png,,5
4620,../images/ostrich_s_001483.png,,2
59209,../images/lorry_s_001511.png,,9
5770,../images/airliner_s_001511.png,,0
22191,../images/green_frog_s_000297.png,,6
26456,../images/coupe_s_001726.png,,1
45968,../images/compact_s_001132.png,,1
73821,../images/rainbow_trout_s_001659.png,91.0,11
46979,../images/rana_temporaria_s_001428.png,,6
41823,../images/deer_s_001629.png,,4
73268,../images/poppy_s_000793.png,62.0,12
40761,../images/airbus_s_001551.png,,0
64883,../images/sunflower_s_000667.png,82.0,12
69984,../images/bosc_s_001124.png,57.0,24
17293,../images/maltese_s_000415.png,,5
736,../images/barge_s_000426.png,,8
11215,../images/rana_temporaria_s_001458.png,,6
12633,../images/stud_mare_s_001266.png,,7
28765,../images/hangar_queen_s_000107.png,,0
69996,../images/flatfish_s_001824.png,32.0,11
2420,../images/airliner_s_000241.png,,0
70516,../images/tulip_s_000024.png,92.0,12
23389,../images/house_cat_s_001575.png,,3
47398,../images/airliner_s_001884.png,,0
451,../images/bufo_bufo_s_001631.png,,6
67088,../images/salix_alba_s_000790.png,96.0,27
51850,../images/police_cruiser_s_000647.png,,1
72802,../images/golden_delicious_s_001633.png,0.0,24
4825,../images/freighter_s_000543.png,,8
11849,../images/stealth_fighter_s_000025.png,,0
37922,../images/bufo_marinus_s_000659.png,,6
13658,../images/puppy_s_001980.png,,5
37585,../images/woodland_caribou_s_000220.png,,4
12891,../images/police_boat_s_002150.png,,8
18995,../images/bird_s_000104.png,,2
33809,../images/moving_van_s_000593.png,,9
47703,../images/auto_s_002136.png,,1
45926,../images/cassowary_s_000487.png,,2
31767,../images/caribou_s_000638.png,,4
48613,../images/cervus_elaphus_s_001144.png,,4
33690,../images/toad_frog_s_000603.png,,6
4585,../images/wagon_s_000493.png,,1
46599,../images/dumper_s_002245.png,,9
46219,../images/wagon_s_002434.png,,1
22843,../images/bird_s_001113.png,,2
69085,../images/trout_s_000579.png,91.0,11
1797,../images/passenger_ship_s_002128.png,,8
15380,../images/pipit_s_000184.png,,2
42548,../images/tomcat_s_001762.png,,3
26360,../images/reindeer_s_001020.png,,4
63306,../images/butterfly_orchid_s_001357.png,54.0,12
69034,../images/shark_s_000458.png,73.0,11
3114,../images/airbus_s_001260.png,,0
49918,../images/tabby_cat_s_002180.png,,3
10695,../images/lipizzan_s_000030.png,,7
17409,../images/cruiser_s_000503.png,,1
52950,../images/car_s_001898.png,,1
44744,../images/tipper_truck_s_001038.png,,9
62370,../images/silver_maple_s_001267.png,47.0,27
21272,../images/dive_bomber_s_000287.png,,0
5076,../images/auto_s_000132.png,,1
21624,../images/estate_car_s_000797.png,,1
25338,../images/articulated_lorry_s_000011.png,,9
17801,../images/fawn_s_001077.png,,4
64882,../images/young_lady_s_001099.png,35.0,24
27657,../images/tennessee_walking_horse_s_000735.png,,7
32161,../images/wagon_s_000967.png,,1
40629,../images/red_deer_s_001371.png,,4
50799,../images/wagtail_s_000932.png,,2
2825,../images/coupe_s_002028.png,,1
49375,../images/stealth_bomber_s_001684.png,,0
14680,../images/arabian_s_000244.png,,7
22367,../images/tipper_truck_s_000945.png,,9
19430,../images/rana_temporaria_s_001615.png,,6
73762,../images/ball_boy_s_000088.png,11.0,24
30287,../images/meadow_pipit_s_001241.png,,2
7855,../images/fawn_s_002145.png,,4
74652,../images/white_willow_s_002129.png,96.0,27
19452,../images/fawn_s_001696.png,,4
1554,../images/mouser_s_001100.png,,3
53724,../images/natterjack_s_000255.png,,6
20521,../images/elk_s_000711.png,,4
23763,../images/house_cat_s_000766.png,,3
56412,../images/guard_boat_s_000440.png,,8
28795,../images/capreolus_capreolus_s_000270.png,,4
36988,../images/maltese_dog_s_001721.png,,5
15248,../images/estate_car_s_000835.png,,1
19399,../images/estate_car_s_000093.png,,1
74989,../images/pine_tree_s_001317.png,59.0,27
26966,../images/bufo_bufo_s_000881.png,,6
46687,../images/dump_truck_s_001654.png,,9
40261,../images/frog_s_002708.png,,6
54957,../images/roe_deer_s_000630.png,,4
67192,../images/stingray_s_001089.png,67.0,11
656,../images/cargo_ship_s_001318.png,,8
54870,../images/iceboat_s_000163.png,,8
69577,../images/baby_s_000951.png,2.0,24
67882,../images/adam_s_000950.png,46.0,24
65154,../images/sweet_pepper_s_000814.png,83.0,24
6242,../images/biplane_s_000085.png,,0
9759,../images/amphibious_aircraft_s_001231.png,,0
2841,../images/convertible_s_000043.png,,1
69091,../images/poppy_s_000646.png,62.0,12
22317,../images/dive_bomber_s_001377.png,,0
6892,../images/lipizzan_s_001771.png,,7
20862,../images/stealth_fighter_s_000847.png,,0
31365,../images/fallow_deer_s_001478.png,,4
31621,../images/honey_eater_s_000946.png,,2
32167,../images/flying_bird_s_000246.png,,2
73137,../images/altar_boy_s_000239.png,11.0,24
20894,../images/garbage_truck_s_000923.png,,9
52067,../images/arabian_s_002425.png,,7
39241,../images/stealth_bomber_s_002181.png,,0
66186,../images/sweet_pepper_s_002217.png,83.0,24
67261,../images/acer_saccharinum_s_001681.png,47.0,27
72132,../images/orchid_s_000279.png,54.0,12
49362,../images/auto_s_000907.png,,1
35008,../images/arabian_s_002060.png,,7
52477,../images/estate_car_s_000662.png,,1
71768,../images/rainbow_trout_s_001179.png,91.0,11
14035,../images/police_cruiser_s_000688.png,,1
71258,../images/bell_pepper_s_001449.png,83.0,24
73763,../images/sugar_maple_s_001674.png,47.0,27
37637,../images/cow_pony_s_001038.png,,7
17576,../images/fallow_deer_s_001906.png,,4
41332,../images/stallion_s_000080.png,,7
41439,../images/automobile_s_000325.png,,1
72344,../images/girl_s_000258.png,35.0,24
37044,../images/passenger_ship_s_000355.png,,8
35457,../images/rangifer_caribou_s_000343.png,,4
44689,../images/mule_deer_s_000879.png,,4
51462,../images/roe_deer_s_001108.png,,4
34773,../images/tipper_truck_s_001804.png,,9
69505,../images/sunflower_s_000023.png,82.0,12
74422,../images/navel_orange_s_000238.png,53.0,24
70660,../images/cichlid_s_001745.png,1.0,11
4158,../images/fallow_deer_s_000567.png,,4
12779,../images/bufo_s_000545.png,,6
64722,../images/acer_saccharum_s_000382.png,47.0,27
48117,../images/dromaius_novaehollandiae_s_000077.png,,2
27937,../images/rana_catesbeiana_s_001462.png,,6
64711,../images/butterfly_orchid_s_001568.png,54.0,12
321,../images/lipizzan_s_000452.png,,7
8292,../images/monoplane_s_001098.png,,0
9407,../images/police_cruiser_s_000552.png,,1
2587,../images/convertible_s_002697.png,,1
10744,../images/pekingese_s_000178.png,,5
6853,../images/mutt_s_002497.png,,5
55393,../images/cervus_unicolor_s_000158.png,,4
