,image,final_labels,labels
17768,../images/tabby_cat_s_000836.png,,3
8169,../images/emu_s_000352.png,,2
49804,../images/alytes_obstetricans_s_000288.png,,6
36246,../images/maltese_s_000035.png,,5
57475,../images/mouser_s_002122.png,,3
35526,../images/elk_s_000646.png,,4
10948,../images/tabby_s_001296.png,,3
37308,../images/boat_s_000179.png,,8
41557,../images/attack_aircraft_s_000753.png,,0
43106,../images/accentor_s_000300.png,,2
1165,../images/quarter_horse_s_000098.png,,7
27753,../images/tabby_cat_s_000479.png,,3
9518,../images/honey_eater_s_000925.png,,2
18367,../images/container_vessel_s_000595.png,,8
38980,../images/jumbojet_s_001566.png,,0
54396,../images/bookmobile_s_001927.png,,9
44614,../images/roe_deer_s_000314.png,,4
21709,../images/maltese_s_001999.png,,5
72221,../images/orchid_s_000074.png,54.0,11
45261,../images/garbage_truck_s_002067.png,,9
70627,../images/poppy_s_001481.png,62.0,11
3173,../images/maltese_dog_s_001111.png,,5
65547,../images/bosc_s_000236.png,57.0,12
7299,../images/stealth_fighter_s_000634.png,,0
8085,../images/convertible_s_001568.png,,1
35412,../images/spadefoot_s_000473.png,,6
9146,../images/garbage_truck_s_000736.png,,9
67785,../images/poppy_s_001015.png,62.0,11
5256,../images/wapiti_s_000764.png,,4
50165,../images/alces_alces_s_001359.png,,4
25064,../images/wagtail_s_000598.png,,2
19802,../images/gelding_s_000683.png,,7
30822,../images/deer_s_000811.png,,4
42271,../images/cassowary_s_001113.png,,2
50905,../images/lipizzan_s_000593.png,,7
28622,../images/station_wagon_s_002567.png,,1
63246,../images/mako_s_000015.png,73.0,10
41951,../images/tabby_cat_s_001703.png,,3
8930,../images/deer_s_001355.png,,4
34933,../images/tabby_cat_s_000086.png,,3
18633,../images/roe_deer_s_001250.png,,4
29344,../images/icebreaker_s_002106.png,,8
44536,../images/bufo_marinus_s_000392.png,,6
34605,../images/arabian_s_001396.png,,7
35514,../images/woodland_caribou_s_001142.png,,4
71156,../images/bosc_s_000214.png,57.0,12
37404,../images/bufo_viridis_s_000771.png,,6
40715,../images/bufo_s_001902.png,,6
74475,../images/tulip_s_001419.png,92.0,11
56774,../images/tabby_s_000156.png,,3
29868,../images/outboard_motorboat_s_000325.png,,8
27698,../images/mouser_s_002124.png,,3
37644,../images/mouser_s_000295.png,,3
73025,../images/minibus_s_001596.png,13.0,14
4337,../images/stealth_fighter_s_000438.png,,0
34509,../images/arabian_s_002117.png,,7
15887,../images/twinjet_s_000465.png,,0
55695,../images/broodmare_s_000457.png,,7
17356,../images/trucking_rig_s_001612.png,,9
49643,../images/estate_car_s_000806.png,,1
56513,../images/toy_spaniel_s_001080.png,,5
13938,../images/spring_frog_s_001438.png,,6
62517,../images/sweet_pepper_s_000921.png,83.0,12
52619,../images/gelding_s_000080.png,,7
73164,../images/butterfly_orchid_s_001207.png,54.0,11
3309,../images/bird_s_001624.png,,2
58763,../images/fire_truck_s_002026.png,,9
49370,../images/tipper_lorry_s_000544.png,,9
37283,../images/flying_bird_s_000005.png,,2
57162,../images/puppy_s_000074.png,,5
1118,../images/cavalry_horse_s_000682.png,,7
57915,../images/tabby_s_001442.png,,3
23351,../images/passenger_ship_s_000016.png,,8
16046,../images/aerial_ladder_truck_s_000076.png,,9
55510,../images/mule_deer_s_001667.png,,4
74009,../images/morel_s_000008.png,51.0,12
48279,../images/wagon_s_001729.png,,1
36020,../images/cassowary_s_002288.png,,2
52124,../images/attack_aircraft_s_001100.png,,0
30293,../images/coupe_s_000442.png,,1
35708,../images/dunnock_s_000030.png,,2
38989,../images/emu_s_001852.png,,2
57601,../images/oil_tanker_s_001590.png,,8
26773,../images/honey_eater_s_001544.png,,2
773,../images/pleasure_craft_s_000625.png,,8
62432,../images/african_crocodile_s_000982.png,27.0,13
56737,../images/dredger_s_000223.png,,8
38143,../images/arabian_s_001370.png,,7
68392,../images/rosebush_s_000396.png,70.0,11
4293,../images/cassowary_s_001509.png,,2
73892,../images/flounder_s_000327.png,32.0,10
62945,../images/pickup_s_002116.png,58.0,14
41440,../images/liberty_ship_s_001033.png,,8
58766,../images/peke_s_000550.png,,5
19293,../images/dog_s_002085.png,,5
40836,../images/crapaud_s_000659.png,,6
26800,../images/bufo_viridis_s_001208.png,,6
64844,../images/minibus_s_000950.png,13.0,14
40073,../images/tabby_s_001774.png,,3
3056,../images/police_boat_s_001607.png,,8
44123,../images/cavalry_horse_s_000052.png,,7
2776,../images/appaloosa_s_001906.png,,7
53828,../images/auto_s_002017.png,,1
48946,../images/tabby_s_001241.png,,3
1182,../images/odocoileus_hemionus_s_001205.png,,4
30669,../images/accentor_s_001214.png,,2
1534,../images/tabby_cat_s_001076.png,,3
69077,../images/trout_s_000836.png,91.0,10
43387,../images/pekingese_s_001578.png,,5
33707,../images/mutt_s_000056.png,,5
32181,../images/struthio_camelus_s_000745.png,,2
60789,../images/trout_s_002366.png,91.0,10
7727,../images/biplane_s_001136.png,,0
20235,../images/saddle_horse_s_000316.png,,7
61690,../images/dwarf_tulip_s_000012.png,92.0,11
6894,../images/muntjac_s_000800.png,,4
70381,../images/navel_orange_s_000147.png,53.0,12
41459,../images/bird_s_001268.png,,2
14311,../images/wagon_s_000242.png,,1
56897,../images/truck_s_000091.png,,9
64843,../images/motorcycle_s_001384.png,48.0,14
23749,../images/trucking_rig_s_000905.png,,9
6373,../images/attack_aircraft_s_001173.png,,0
40661,../images/cassowary_s_000004.png,,2
59167,../images/dawn_horse_s_001709.png,,7
3855,../images/odocoileus_hemionus_s_000863.png,,4
13469,../images/muntjac_s_000460.png,,4
53022,../images/tennessee_walker_s_000650.png,,7
12141,../images/apteryx_s_000012.png,,2
26443,../images/mongrel_s_001733.png,,5
32546,../images/appaloosa_s_001813.png,,7
34299,../images/mutt_s_001184.png,,5
13902,../images/fighter_aircraft_s_000890.png,,0
68279,../images/pickup_truck_s_002771.png,58.0,14
58635,../images/bufo_viridis_s_000307.png,,6
11126,../images/camion_s_001875.png,,9
29331,../images/tennessee_walker_s_000580.png,,7
62396,../images/poppy_s_000232.png,62.0,11
61810,../images/bike_s_001073.png,8.0,14
73611,../images/rainbow_trout_s_001688.png,91.0,10
643,../images/tipper_lorry_s_000527.png,,9
19034,../images/tipper_truck_s_000002.png,,9
57159,../images/european_toad_s_000016.png,,6
2544,../images/elk_s_002381.png,,4
22596,../images/convertible_s_002325.png,,1
71948,../images/temple_orange_s_000302.png,53.0,12
28937,../images/auto_s_002236.png,,1
74518,../images/railroad_train_s_000978.png,90.0,14
40926,../images/tanker_s_001689.png,,8
51771,../images/sparrow_s_001648.png,,2
36962,../images/puppy_s_001603.png,,5
66121,../images/yellowtail_flounder_s_000473.png,32.0,10
21560,../images/bufo_americanus_s_000892.png,,6
8721,../images/police_boat_s_001722.png,,8
16412,../images/station_wagon_s_000568.png,,1
21052,../images/sambar_s_000072.png,,4
32951,../images/finch_s_000673.png,,2
29780,../images/house_cat_s_001399.png,,3
68909,../images/poppy_s_001851.png,62.0,11
6484,../images/cassowary_s_001293.png,,2
57719,../images/sparrow_s_002657.png,,2
64281,../images/pear_s_001083.png,57.0,12
42156,../images/anuran_s_000139.png,,6
28199,../images/fire_engine_s_001443.png,,9
44931,../images/chihuahua_s_001684.png,,5
22387,../images/japanese_spaniel_s_001402.png,,5
12932,../images/cabin_cruiser_s_001289.png,,8
42153,../images/tabby_cat_s_001985.png,,3
35347,../images/ostrich_s_001042.png,,2
12345,../images/stealth_bomber_s_000982.png,,0
56031,../images/chihuahua_s_000291.png,,5
41301,../images/cervus_elaphus_s_000908.png,,4
61745,../images/poppy_s_000096.png,62.0,11
14127,../images/dunnock_s_000149.png,,2
14215,../images/riding_horse_s_000245.png,,7
5579,../images/lippizan_s_000010.png,,7
65008,../images/poppy_s_000225.png,62.0,11
27072,../images/rhea_s_001515.png,,2
15134,../images/struthio_camelus_s_001489.png,,2
21271,../images/toy_dog_s_000405.png,,5
44101,../images/broodmare_s_000559.png,,7
22295,../images/leopard_frog_s_000391.png,,6
4219,../images/cervus_elaphus_s_001232.png,,4
43707,../images/alley_cat_s_001574.png,,3
60325,../images/stingray_s_000657.png,67.0,10
18393,../images/domestic_cat_s_000538.png,,3
50702,../images/muntjac_s_000356.png,,4
21729,../images/wrecker_s_002298.png,,9
10825,../images/tabby_cat_s_000418.png,,3
10239,../images/odocoileus_hemionus_s_000827.png,,4
18215,../images/airliner_s_000047.png,,0
61031,../images/trolleybus_s_000001.png,13.0,14
42198,../images/tabby_cat_s_002554.png,,3
59986,../images/sea_boat_s_001284.png,,8
56432,../images/pleasure_boat_s_001790.png,,8
24943,../images/seaplane_s_000042.png,,0
42284,../images/lipizzan_s_000320.png,,7
19926,../images/bullfrog_s_001041.png,,6
26753,../images/english_toy_spaniel_s_000964.png,,5
5134,../images/green_frog_s_000772.png,,6
29413,../images/monoplane_s_000261.png,,0
50084,../images/emu_s_000246.png,,2
3259,../images/bird_s_001231.png,,2
44197,../images/cat_s_001726.png,,3
44330,../images/mongrel_s_001877.png,,5
39476,../images/convertible_s_000951.png,,1
14944,../images/lipizzan_s_000439.png,,7
39831,../images/semi_s_002046.png,,9
74823,../images/tulip_s_000438.png,92.0,11
33460,../images/ladder_truck_s_000134.png,,9
61106,../images/flounder_s_001505.png,32.0,10
52804,../images/domestic_cat_s_002050.png,,3
8771,../images/estate_car_s_000371.png,,1
22477,../images/boat_s_000255.png,,8
16701,../images/maltese_s_001432.png,,5
10766,../images/fallow_deer_s_001281.png,,4
48502,../images/deer_s_001594.png,,4
26180,../images/station_wagon_s_000058.png,,1
29981,../images/guard_boat_s_000036.png,,8
33878,../images/toy_spaniel_s_000212.png,,5
47481,../images/hedge_sparrow_s_000007.png,,2
70806,../images/tulip_s_001297.png,92.0,11
51558,../images/elk_s_000669.png,,4
45141,../images/rana_clamitans_s_000177.png,,6
46357,../images/ambulance_s_001825.png,,1
46282,../images/dawn_horse_s_000794.png,,7
6636,../images/wapiti_s_000029.png,,4
54376,../images/appaloosa_s_002229.png,,7
50810,../images/puppy_s_002093.png,,5
23879,../images/cervus_elaphus_s_001058.png,,4
24679,../images/twinjet_s_001097.png,,0
54295,../images/airbus_s_002278.png,,0
35570,../images/jetliner_s_001304.png,,0
10693,../images/compact_car_s_001131.png,,1
73799,../images/cichlid_s_001868.png,1.0,10
20868,../images/tabby_cat_s_002532.png,,3
11482,../images/minicab_s_000373.png,,1
69739,../images/cichlid_fish_s_000364.png,1.0,10
73189,../images/poppy_s_001032.png,62.0,11
44246,../images/convertible_s_002854.png,,1
14655,../images/pipit_s_000057.png,,2
61770,../images/train_s_000024.png,90.0,14
15943,../images/mongrel_s_000101.png,,5
5130,../images/stealth_fighter_s_000145.png,,0
9249,../images/passerine_s_001133.png,,2
71969,../images/goldfish_s_002182.png,1.0,10
27434,../images/twinjet_s_001417.png,,0
55334,../images/bufo_americanus_s_000156.png,,6
59034,../images/bird_s_001998.png,,2
30141,../images/jumbo_jet_s_000606.png,,0
5619,../images/red_deer_s_001731.png,,4
61214,../images/mushroom_s_002279.png,51.0,12
26895,../images/lipizzan_s_000380.png,,7
72569,../images/ordinary_bicycle_s_000029.png,8.0,14
19848,../images/deer_s_001250.png,,4
22396,../images/coupe_s_001951.png,,1
54616,../images/cervus_sika_s_000132.png,,4
31776,../images/cruiser_s_000804.png,,1
15284,../images/tomcat_s_002554.png,,3
10380,../images/police_cruiser_s_000367.png,,1
50797,../images/sambar_s_000548.png,,4
24856,../images/quarter_horse_s_002138.png,,7
25665,../images/honey_eater_s_000259.png,,2
10720,../images/rangifer_tarandus_s_000886.png,,4
58398,../images/roe_deer_s_001571.png,,4
49791,../images/tabby_cat_s_001665.png,,3
2941,../images/bufo_americanus_s_000536.png,,6
74405,../images/bike_s_001827.png,8.0,14
58012,../images/tabby_cat_s_000434.png,,3
59433,../images/tabby_s_002211.png,,3
47755,../images/delivery_truck_s_000408.png,,9
57364,../images/mongrel_s_001849.png,,5
62652,../images/verpa_s_000264.png,51.0,12
11272,../images/cargo_ship_s_000028.png,,8
53339,../images/ladder_truck_s_001770.png,,9
5604,../images/airliner_s_001029.png,,0
19474,../images/truck_s_001304.png,,9
21084,../images/leopard_frog_s_001735.png,,6
8546,../images/dawn_horse_s_001823.png,,7
51301,../images/car_s_001006.png,,1
43229,../images/lipizzan_s_001682.png,,7
61036,../images/navel_orange_s_000048.png,53.0,12
16861,../images/passenger_ship_s_001142.png,,8
37379,../images/gelding_s_001279.png,,7
18052,../images/moose_s_000348.png,,4
58126,../images/moose_s_000822.png,,4
64540,../images/mushroom_s_001743.png,51.0,12
27950,../images/dog_s_001480.png,,5
32718,../images/airbus_s_000327.png,,0
63110,../images/mountain_rose_s_001076.png,70.0,11
40340,../images/buckskin_s_000138.png,,7
18893,../images/plane_s_000985.png,,0
47326,../images/fighter_aircraft_s_001185.png,,0
8658,../images/moving_van_s_002339.png,,9
35148,../images/struthio_camelus_s_000249.png,,2
52031,../images/motorcar_s_000713.png,,1
68147,../images/lizard_s_002304.png,44.0,13
67048,../images/banded_gecko_s_000010.png,44.0,13
54227,../images/mule_deer_s_001982.png,,4
2296,../images/barking_frog_s_000136.png,,6
41595,../images/roe_deer_s_000930.png,,4
43688,../images/bufo_bufo_s_001397.png,,6
61951,../images/bell_pepper_s_000556.png,83.0,12
15127,../images/felis_domesticus_s_000269.png,,3
38710,../images/auto_s_002085.png,,1
2726,../images/pekinese_s_000163.png,,5
5011,../images/trucking_rig_s_001601.png,,9
19140,../images/tabby_cat_s_002251.png,,3
3050,../images/quarter_horse_s_000269.png,,7
2273,../images/moving_van_s_000516.png,,9
27918,../images/toy_spaniel_s_000165.png,,5
33802,../images/cargo_vessel_s_001901.png,,8
64992,../images/eagle_ray_s_000065.png,67.0,10
29468,../images/jumbo_jet_s_001043.png,,0
29578,../images/jumbo_jet_s_000009.png,,0
59788,../images/shooting_brake_s_000010.png,,1
1278,../images/airliner_s_001915.png,,0
17147,../images/caribou_s_000259.png,,4
5447,../images/plantation_walking_horse_s_000631.png,,7
66851,../images/lady_tulip_s_000176.png,92.0,11
73828,../images/temple_orange_s_000054.png,53.0,12
2494,../images/bufo_marinus_s_001084.png,,6
17542,../images/tennessee_walker_s_001120.png,,7
1603,../images/mouser_s_001197.png,,3
24433,../images/king_charles_spaniel_s_000258.png,,5
19161,../images/elk_s_002361.png,,4
48084,../images/fire_truck_s_001359.png,,9
49154,../images/red_deer_s_001566.png,,4
52458,../images/merchant_ship_s_001545.png,,8
43990,../images/meadow_pipit_s_000307.png,,2
67865,../images/turtle_s_001275.png,93.0,13
46085,../images/tabby_s_000529.png,,3
10268,../images/tanker_s_000930.png,,8
16853,../images/convertible_s_000884.png,,1
9556,../images/alauda_arvensis_s_001291.png,,2
36697,../images/truck_s_002060.png,,9
72321,../images/train_s_001549.png,90.0,14
31204,../images/mouser_s_000042.png,,3
1583,../images/tennessee_walking_horse_s_001435.png,,7
63264,../images/mushroom_s_002333.png,51.0,12
3211,../images/biplane_s_001911.png,,0
8160,../images/jetliner_s_000315.png,,0
21692,../images/lippizaner_s_001166.png,,7
44796,../images/female_horse_s_000200.png,,7
28663,../images/green_frog_s_001485.png,,6
28513,../images/tabby_cat_s_002156.png,,3
43180,../images/cervus_elaphus_s_000835.png,,4
35005,../images/dawn_horse_s_000965.png,,7
2195,../images/gelding_s_002082.png,,7
26019,../images/ratite_s_000217.png,,2
71528,../images/shark_s_001686.png,73.0,10
21234,../images/compact_car_s_001595.png,,1
59140,../images/appaloosa_s_001787.png,,7
26771,../images/bufo_debilis_s_000029.png,,6
54351,../images/police_boat_s_000646.png,,8
64216,../images/poppy_s_002033.png,62.0,11
6578,../images/bufo_viridis_s_001335.png,,6
22142,../images/stealth_fighter_s_001872.png,,0
11471,../images/wagtail_s_001159.png,,2
27368,../images/apteryx_s_000620.png,,2
23313,../images/coupe_s_000174.png,,1
5157,../images/auto_s_000893.png,,1
59373,../images/taxicab_s_000486.png,,1
24377,../images/muntjac_s_001322.png,,4
28150,../images/tennessee_walking_horse_s_000639.png,,7
19931,../images/stud_s_000385.png,,7
26556,../images/domestic_cat_s_000619.png,,3
28166,../images/dumper_s_000072.png,,9
9430,../images/dive_bomber_s_000817.png,,0
23080,../images/motorboat_s_000152.png,,8
62801,../images/sea_turtle_s_000299.png,93.0,13
44216,../images/apteryx_s_001011.png,,2
33294,../images/toy_spaniel_s_001849.png,,5
43636,../images/wagon_s_000549.png,,1
28462,../images/pickerel_frog_s_000427.png,,6
34097,../images/station_wagon_s_001906.png,,1
27985,../images/male_horse_s_000161.png,,7
18396,../images/toad_s_001400.png,,6
61653,../images/bosc_s_002007.png,57.0,12
29335,../images/dump_truck_s_001081.png,,9
831,../images/caribou_s_001447.png,,4
45523,../images/riding_horse_s_000496.png,,7
48256,../images/dawn_horse_s_001728.png,,7
24164,../images/scow_s_001429.png,,8
57860,../images/guard_boat_s_001170.png,,8
35837,../images/passerine_s_001818.png,,2
50951,../images/transporter_s_000075.png,,9
62319,../images/colubrid_s_000650.png,78.0,13
69824,../images/motorcycle_s_000169.png,48.0,14
41437,../images/lipizzan_s_000419.png,,7
73119,../images/pickup_truck_s_001797.png,58.0,14
66763,../images/crocodile_s_001116.png,27.0,13
56783,../images/felis_domesticus_s_000166.png,,3
51530,../images/tabby_s_000076.png,,3
6819,../images/station_wagon_s_002810.png,,1
6875,../images/muntjac_s_001595.png,,4
29477,../images/skiff_s_000263.png,,8
33861,../images/container_ship_s_000790.png,,8
65701,../images/turtle_s_000086.png,93.0,13
74256,../images/orchid_s_001292.png,54.0,11
69352,../images/bicycle_s_002669.png,8.0,14
70789,../images/mountain_rose_s_000763.png,70.0,11
42130,../images/car_s_000510.png,,1
47675,../images/pipit_s_001342.png,,2
35823,../images/accentor_s_000845.png,,2
40807,../images/stealth_fighter_s_001106.png,,0
70416,../images/velocipede_s_000023.png,8.0,14
38070,../images/wapiti_s_000467.png,,4
65821,../images/bell_pepper_s_000106.png,83.0,12
21429,../images/compact_car_s_000791.png,,1
74058,../images/iguana_s_000320.png,44.0,13
36117,../images/articulated_lorry_s_000890.png,,9
57864,../images/taxi_s_000856.png,,1
37149,../images/rana_pipiens_s_000025.png,,6
10182,../images/cat_s_000061.png,,3
30252,../images/hospital_ship_s_000356.png,,8
